experiment,variant,timestamp_unix_ms,endpoint,slow_score,p99_latency_ms,route_weight,state
recovery_curve,adaptive_p2c,1780843040132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843040132,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843041132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843041132,172.18.0.5:7002,0.950000,,0.512821,HEALTHY
recovery_curve,adaptive_p2c,1780843042132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843042132,172.18.0.5:7002,0.950000,,0.512821,HEALTHY
recovery_curve,adaptive_p2c,1780843043132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843043132,172.18.0.5:7002,0.950000,,0.512821,HEALTHY
recovery_curve,adaptive_p2c,1780843044132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843044132,172.18.0.5:7002,0.950000,,0.512821,HEALTHY
recovery_curve,adaptive_p2c,1780843045132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843045132,172.18.0.5:7002,0.950000,,0.512821,HEALTHY
recovery_curve,adaptive_p2c,1780843046132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843046132,172.18.0.5:7002,0.950000,,0.512821,HEALTHY
recovery_curve,adaptive_p2c,1780843047132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843047132,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843048132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843048132,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843049132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843049132,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843050132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843050132,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843051132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843051132,172.18.0.5:7002,0.950000,,0.512821,HEALTHY
recovery_curve,adaptive_p2c,1780843052132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843052132,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843053132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843053132,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843054132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843054132,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843055132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843055132,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843056132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843056132,172.18.0.5:7002,0.950000,,0.512821,HEALTHY
recovery_curve,adaptive_p2c,1780843057132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843057132,172.18.0.5:7002,0.950000,,0.512821,HEALTHY
recovery_curve,adaptive_p2c,1780843058132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843058132,172.18.0.5:7002,0.950000,,0.512821,HEALTHY
recovery_curve,adaptive_p2c,1780843059132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843059132,172.18.0.5:7002,0.950000,,0.512821,HEALTHY
recovery_curve,adaptive_p2c,1780843060132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843060132,172.18.0.5:7002,0.950000,,0.512821,HEALTHY
recovery_curve,adaptive_p2c,1780843061133,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843061133,172.18.0.5:7002,0.950000,,0.512821,HEALTHY
recovery_curve,adaptive_p2c,1780843062132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843062132,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843063132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843063132,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843064132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843064132,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843065132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843065132,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843066133,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
