experiment,variant,timestamp_unix_ms,endpoint,slow_score,p99_latency_ms,route_weight,state
recovery_curve,adaptive_p2c,1780843488168,172.18.0.5:7002,0.950000,,0.512821,EJECTED
recovery_curve,adaptive_p2c,1780843489168,172.18.0.6:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843489168,172.18.0.5:7002,0.950000,,0.512821,EJECTED
recovery_curve,adaptive_p2c,1780843490168,172.18.0.6:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843490168,172.18.0.5:7002,0.950000,,0.512821,EJECTED
recovery_curve,adaptive_p2c,1780843491168,172.18.0.6:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843491168,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843492168,172.18.0.6:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843492168,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843493168,172.18.0.6:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843493168,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843494168,172.18.0.6:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843494168,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843495168,172.18.0.6:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843495168,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843496168,172.18.0.6:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843496168,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843497168,172.18.0.6:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843497168,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843498168,172.18.0.6:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843498168,172.18.0.5:7002,0.950000,,0.512821,EJECTED
recovery_curve,adaptive_p2c,1780843499168,172.18.0.6:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843499168,172.18.0.5:7002,0.950000,,0.512821,EJECTED
recovery_curve,adaptive_p2c,1780843500168,172.18.0.6:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843500168,172.18.0.5:7002,0.950000,,0.512821,EJECTED
recovery_curve,adaptive_p2c,1780843501168,172.18.0.6:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843501168,172.18.0.5:7002,0.950000,,0.512821,EJECTED
recovery_curve,adaptive_p2c,1780843502168,172.18.0.6:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843502168,172.18.0.5:7002,0.950000,,0.512821,EJECTED
recovery_curve,adaptive_p2c,1780843503168,172.18.0.6:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843503168,172.18.0.5:7002,0.950000,,0.512821,EJECTED
recovery_curve,adaptive_p2c,1780843504169,172.18.0.6:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843504169,172.18.0.5:7002,0.950000,,0.512821,EJECTED
recovery_curve,adaptive_p2c,1780843505168,172.18.0.6:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843505168,172.18.0.5:7002,0.950000,,0.512821,EJECTED
recovery_curve,adaptive_p2c,1780843506168,172.18.0.6:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843506168,172.18.0.5:7002,0.950000,,0.512821,EJECTED
recovery_curve,adaptive_p2c,1780843507168,172.18.0.6:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843507168,172.18.0.5:7002,0.950000,,0.512821,EJECTED
recovery_curve,adaptive_p2c,1780843508168,172.18.0.6:7001,0.000000,,1.000000,HEALTHY
